antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
criticality=wide & is_uncertain=0 & uses_coordinate=1,noise_keyword_present=0,0.165,0.7572222222222222,0.15944444444444444,0.9663299663299663,1.2761510927321638,1.0,0.03450277777777777,7.210499999999985,0.25915416553652276,0.2090313182811362,0.8613133624575269,0.5884474483153866
criticality=wide & uses_coordinate=1,is_uncertain=0 & noise_keyword_present=0,0.1661111111111111,0.6933333333333334,0.15944444444444444,0.959866220735786,1.3844224337535374,1.0,0.04427407407407408,7.641111111111115,0.33299054985410426,0.2277777777777778,0.8691289806601716,0.5949170847268673
criticality=wide & noise_keyword_present=0 & uses_coordinate=1,noise_keyword_hit=none,0.16055555555555556,0.7572222222222222,0.16055555555555556,1.0,1.3206162876008805,1.0,0.03897932098765432,inf,0.28921244209133024,0.2120322817314747,1.0,0.6060161408657374
criticality=wide & noise_keyword_hit=none & uses_coordinate=1,noise_keyword_present=0,0.16055555555555556,0.7572222222222222,0.16055555555555556,1.0,1.3206162876008805,1.0,0.03897932098765432,inf,0.28921244209133024,0.2120322817314747,1.0,0.6060161408657374
criticality=wide & uses_coordinate=1,noise_keyword_hit=none & noise_keyword_present=0,0.1661111111111111,0.7572222222222222,0.16055555555555556,0.9665551839464884,1.2764485187847976,1.0,0.03477253086419754,7.259055555555584,0.2597184345384508,0.21048798252002915,0.8622410322738654,0.5892937328389816
criticality=wide & noise_keyword_hit=none & uses_coordinate=1,level=L3,0.16055555555555556,0.3333333333333333,0.16055555555555556,1.0,3.0,1.0,0.10703703703703704,inf,0.7941760423560557,0.4816666666666667,1.0,0.7408333333333333
criticality=wide & level=L3 & noise_keyword_hit=none,uses_coordinate=1,0.16111111111111112,0.33166666666666667,0.16055555555555556,0.996551724137931,3.004678565239993,1.0,0.10712037037037037,193.8166666666663,0.7953206993744126,0.4832775919732442,0.9948404849944105,0.7403194131577427
criticality=wide & level=L3 & uses_coordinate=1,noise_keyword_hit=none,0.1661111111111111,0.7572222222222222,0.16055555555555556,0.9665551839464884,1.2764485187847976,1.0,0.03477253086419754,7.259055555555584,0.2597184345384508,0.21048798252002915,0.8622410322738654,0.5892937328389816
criticality=wide & uses_coordinate=1,level=L3 & noise_keyword_hit=none,0.1661111111111111,0.3238888888888889,0.16055555555555556,0.9665551839464884,2.9842184066958475,1.0,0.10675401234567902,20.215722222222304,0.7973530910189055,0.48735244519392923,0.9505335506192927,0.7311335096404826
criticality=wide & level=L3,noise_keyword_hit=none & uses_coordinate=1,0.16666666666666666,0.32222222222222224,0.16055555555555556,0.9633333333333334,2.989655172413793,1.0,0.10685185185185186,18.484848484848506,0.7986159169550173,0.4890016920473773,0.9459016393442624,0.7308045977011495
criticality=wide & noise_keyword_hit=none & uses_coordinate=1,has_formula=1,0.16055555555555556,0.83,0.16055555555555556,1.0,1.2048192771084338,1.0,0.027294444444444455,inf,0.20251489080079427,0.19344042838018743,1.0,0.5967202141900937
criticality=wide & has_formula=1 & uses_coordinate=1,noise_keyword_hit=none,0.1661111111111111,0.7572222222222222,0.16055555555555556,0.9665551839464884,1.2764485187847976,1.0,0.03477253086419754,7.259055555555584,0.2597184345384508,0.21048798252002915,0.8622410322738654,0.5892937328389816
criticality=wide & uses_coordinate=1,has_formula=1 & noise_keyword_hit=none,0.1661111111111111,0.6788888888888889,0.16055555555555556,0.9665551839464884,1.4237310401830436,1.0,0.04778456790123459,9.60122222222226,0.3569062378253023,0.2345779220779221,0.8958465936049813,0.6015263644773359
criticality=wide & noise_keyword_hit=none & uses_coordinate=1,is_uncertain=0,0.16055555555555556,0.8372222222222222,0.15944444444444444,0.9930795847750865,1.1861600879861685,1.0,0.02502376543209875,23.521388888888907,0.1869611236530252,0.19019218025182238,0.9574855037377328,0.5917620883397662
criticality=wide & is_uncertain=0 & uses_coordinate=1,noise_keyword_hit=none,0.165,0.7572222222222222,0.15944444444444444,0.9663299663299663,1.2761510927321638,1.0,0.03450277777777777,7.210499999999985,0.25915416553652276,0.2090313182811362,0.8613133624575269,0.5884474483153866
criticality=wide & uses_coordinate=1,is_uncertain=0 & noise_keyword_hit=none,0.1661111111111111,0.6933333333333334,0.15944444444444444,0.959866220735786,1.3844224337535374,1.0,0.04427407407407408,7.641111111111115,0.33299054985410426,0.2277777777777778,0.8691289806601716,0.5949170847268673
criticality=wide & is_correct=0 & uses_coordinate=1,level=L3,0.12833333333333333,0.3333333333333333,0.12833333333333333,1.0,3.0,1.0,0.08555555555555555,inf,0.7648183556405354,0.38499999999999995,1.0,0.6925
is_correct=0 & level=L3 & uses_coordinate=1,criticality=wide,0.20833333333333334,0.5,0.12833333333333333,0.616,1.232,1.0,0.024166666666666656,1.3020833333333333,0.2378673957621325,0.2212643678160919,0.23199999999999998,0.43633333333333335
criticality=wide & is_correct=0 & level=L3,uses_coordinate=1,0.1288888888888889,0.33166666666666667,0.12833333333333333,0.9956896551724138,3.0020793623288857,1.0,0.08558518518518518,155.05333333333402,0.7655711635303472,0.3862876254180602,0.9935506062430132,0.691312164269624
criticality=wide & level=L3 & uses_coordinate=1,is_correct=0,0.1661111111111111,0.6333333333333333,0.12833333333333333,0.7725752508361204,1.219855659214927,1.0,0.02312962962962964,1.6122549019607848,0.2161329676319684,0.1912251655629139,0.37975068409851037,0.4876034148917444
is_correct=0 & uses_coordinate=1,criticality=wide & level=L3,0.20833333333333334,0.16666666666666666,0.12833333333333333,0.616,3.696,1.0,0.0936111111111111,2.170138888888889,0.9213943950786057,0.5202702702702703,0.5392,0.6930000000000001
is_correct=0 & level=L3,criticality=wide & uses_coordinate=1,0.21,0.1661111111111111,0.12833333333333333,0.611111111111111,3.6789297658862874,1.0,0.09345,2.144285714285714,0.9217491369390104,0.5179372197309418,0.5336442371752165,0.6918431809736157
criticality=wide & uses_coordinate=1,is_correct=0 & level=L3,0.1661111111111111,0.21,0.12833333333333333,0.7725752508361204,3.678929765886288,1.0,0.09345,3.473676470588236,0.8732360244685362,0.5179372197309418,0.7121205706786334,0.6918431809736157
criticality=wide & level=L3,is_correct=0 & uses_coordinate=1,0.16666666666666666,0.20833333333333334,0.12833333333333333,0.77,3.6959999999999997,1.0,0.0936111111111111,3.4420289855072466,0.8753246753246753,0.5202702702702703,0.7094736842105264,0.6930000000000001
criticality=wide & is_correct=0 & uses_coordinate=1,has_formula=1,0.12833333333333333,0.83,0.12833333333333333,1.0,1.2048192771084338,1.0,0.021816666666666665,inf,0.1950286806883365,0.15461847389558234,1.0,0.5773092369477911
has_formula=1 & is_correct=0 & uses_coordinate=1,criticality=wide,0.20777777777777778,0.5,0.12833333333333333,0.6176470588235293,1.2352941176470587,1.0,0.024444444444444435,1.3076923076923075,0.24043277900220392,0.22147651006711405,0.23529411764705865,0.437156862745098
criticality=wide & has_formula=1 & uses_coordinate=1,is_correct=0,0.1661111111111111,0.6333333333333333,0.12833333333333333,0.7725752508361204,1.219855659214927,1.0,0.02312962962962964,1.6122549019607848,0.2161329676319684,0.1912251655629139,0.37975068409851037,0.4876034148917444
is_correct=0 & uses_coordinate=1,criticality=wide & has_formula=1,0.20833333333333334,0.40944444444444444,0.12833333333333333,0.616,1.5044776119402985,1.0,0.043032407407407394,1.5379050925925923,0.4235588972431077,0.2622020431328036,0.34976481655691444,0.4647164179104477
criticality=wide & uses_coordinate=1,has_formula=1 & is_correct=0,0.1661111111111111,0.5727777777777778,0.12833333333333333,0.7725752508361204,1.3488219704219366,1.0,0.03318858024691357,1.8785212418300654,0.3101280243185639,0.21019108280254772,0.46766638687258355,0.49831478351699326
criticality=wide & is_correct=0 & uses_coordinate=1,is_uncertain=0,0.12833333333333333,0.8372222222222222,0.1272222222222222,0.9913419913419913,1.184084661191496,1.0,0.0197787037037037,18.800833333333248,0.17835463858992875,0.1517561298873426,0.9468108683125745,0.5716497614307833
is_correct=0 & is_uncertain=0 & uses_coordinate=1,criticality=wide,0.20666666666666667,0.5,0.1272222222222222,0.6155913978494623,1.2311827956989245,1.0,0.023888888888888876,1.3006993006993004,0.23668856188763704,0.21955896452540746,0.23118279569892453,0.43501792114695337
criticality=wide & is_uncertain=0 & uses_coordinate=1,is_correct=0,0.165,0.6333333333333333,0.1272222222222222,0.771043771043771,1.2174375332270069,1.0,0.022722222222222213,1.6014705882352938,0.21389535339800744,0.18956953642384103,0.3755739210284664,0.48596048201311354
is_correct=0 & uses_coordinate=1,criticality=wide & is_uncertain=0,0.20833333333333334,0.435,0.1272222222222222,0.6106666666666666,1.4038314176245208,1.0,0.03659722222222221,1.451198630136986,0.3633647437370719,0.24650161463939718,0.31091445427728603,0.4515657726692209
criticality=wide & uses_coordinate=1,is_correct=0 & is_uncertain=0,0.1661111111111111,0.47055555555555556,0.1272222222222222,0.765886287625418,1.62762139046724,1.0,0.04905771604938271,2.261484126984126,0.4624195223562748,0.2497273718647764,0.5578125054834758,0.5181261426320715
is_correct=0 & noise_keyword_hit=none & uses_coordinate=1,criticality=wide,0.20333333333333334,0.5,0.12555555555555556,0.6174863387978142,1.2349726775956285,1.0,0.02388888888888889,1.3071428571428572,0.23882697078535198,0.21730769230769229,0.23497267759562845,0.43429872495446264
criticality=wide & is_correct=0 & uses_coordinate=1,noise_keyword_hit=none,0.12833333333333333,0.7572222222222222,0.12555555555555556,0.9783549783549784,1.2920315194709913,1.0,0.02837870370370371,11.216333333333367,0.25930218785427844,0.1652046783625731,0.910844304436982,0.5720828450102111
criticality=wide & noise_keyword_hit=none & uses_coordinate=1,is_correct=0,0.16055555555555556,0.6333333333333333,0.12555555555555556,0.7820069204152249,1.234747769076671,1.0,0.023870370370370375,1.6820105820105822,0.22648073420286635,0.18786367414796343,0.4054734193142498,0.4901262672251563
is_correct=0 & uses_coordinate=1,criticality=wide & noise_keyword_hit=none,0.20833333333333334,0.38,0.12555555555555556,0.6026666666666667,1.5859649122807018,1.0,0.04638888888888888,1.5604026845637584,0.4666977177456916,0.27130852340936373,0.3591397849462366,0.4665380116959065
criticality=wide & uses_coordinate=1,is_correct=0 & noise_keyword_hit=none,0.1661111111111111,0.49833333333333335,0.12555555555555556,0.7558528428093646,1.5167615574769857,1.0,0.04277685185185186,2.0547716894977173,0.4085683290785494,0.2329896907216495,0.513327925865843,0.5039018952062431
is_correct=0 & noise_keyword_present=0 & uses_coordinate=1,criticality=wide,0.20333333333333334,0.5,0.12555555555555556,0.6174863387978142,1.2349726775956285,1.0,0.02388888888888889,1.3071428571428572,0.23882697078535198,0.21730769230769229,0.23497267759562845,0.43429872495446264
criticality=wide & noise_keyword_present=0 & uses_coordinate=1,is_correct=0,0.16055555555555556,0.6333333333333333,0.12555555555555556,0.7820069204152249,1.234747769076671,1.0,0.023870370370370375,1.6820105820105822,0.22648073420286635,0.18786367414796343,0.4054734193142498,0.4901262672251563
criticality=wide & is_correct=0 & uses_coordinate=1,noise_keyword_present=0,0.12833333333333333,0.7572222222222222,0.12555555555555556,0.9783549783549784,1.2920315194709913,1.0,0.02837870370370371,11.216333333333367,0.25930218785427844,0.1652046783625731,0.910844304436982,0.5720828450102111
is_correct=0 & uses_coordinate=1,criticality=wide & noise_keyword_present=0,0.20833333333333334,0.38,0.12555555555555556,0.6026666666666667,1.5859649122807018,1.0,0.04638888888888888,1.5604026845637584,0.4666977177456916,0.27130852340936373,0.3591397849462366,0.4665380116959065
criticality=wide & uses_coordinate=1,is_correct=0 & noise_keyword_present=0,0.1661111111111111,0.49833333333333335,0.12555555555555556,0.7558528428093646,1.5167615574769857,1.0,0.04277685185185186,2.0547716894977173,0.4085683290785494,0.2329896907216495,0.513327925865843,0.5039018952062431
ai_judgment=cannot_pass & is_correct=0 & uses_coordinate=1,criticality=wide,0.19555555555555557,0.5,0.1272222222222222,0.6505681818181818,1.3011363636363635,1.0,0.029444444444444426,1.4308943089430892,0.2877029602644212,0.22385141739980446,0.30113636363636354,0.45250631313131306
criticality=wide & is_correct=0 & uses_coordinate=1,ai_judgment=cannot_pass,0.12833333333333333,0.6577777777777778,0.1272222222222222,0.9913419913419913,1.507107757107757,1.0,0.04280740740740739,39.526666666666486,0.38601618141892163,0.19308600337268128,0.9747006240512733,0.5923770767520767
ai_judgment=cannot_pass & criticality=wide & uses_coordinate=1,is_correct=0,0.1272222222222222,0.6333333333333333,0.1272222222222222,1.0,1.5789473684210527,1.0,0.04664814814814815,inf,0.4201145767027371,0.20087719298245613,1.0,0.6004385964912281
is_correct=0 & uses_coordinate=1,ai_judgment=cannot_pass & criticality=wide,0.20833333333333334,0.28555555555555556,0.1272222222222222,0.6106666666666666,2.1385214007782096,1.0,0.06773148148148146,1.8350456621004563,0.6724890829694322,0.34696969696969693,0.4550544323483669,0.5280959792477301
criticality=wide & uses_coordinate=1,ai_judgment=cannot_pass & is_correct=0,0.1661111111111111,0.45944444444444443,0.1272222222222222,0.765886287625418,1.6669834555329535,1.0,0.05090339506172839,2.308944444444444,0.47981694881723685,0.2552954292084727,0.5669016626163951,0.5213953808139182
ai_judgment=cannot_pass & criticality=wide & uses_coordinate=1,is_uncertain=0,0.1272222222222222,0.8372222222222222,0.1272222222222222,1.0,1.1944260119442602,1.0,0.02070895061728395,inf,0.18650541056651815,0.1519575315195753,1.0,0.5759787657597877
